aqi,pm2.5,pm10,no2,so2,co,o3,objectid,measurement,accession_number,latitude,longitude,x,y,pollutant_concentration_mg_kg,soil_ph,temperature_c,humidity_%,rainfall_mm,soil_organic_matter_%,pollution_index,risk_score,risk_score_norm
235.0,129.25,253.8,195.05,267.9,2.47,223.25,,,,,,,,,,,,,,206.01666666666665,206.01666666666665,0.4477611940298507
213.0,117.15,230.04,176.79,242.82,2.24,202.35,,,,,,,,,,,,,,186.73,186.73,0.40085287846481876
216.0,118.8,233.28,179.28,246.24,2.27,205.2,,,,,,,,,,,,,,189.36,189.36,0.40724946695095954
241.0,132.55,260.28,200.03,274.74,2.53,228.95,,,,,,,,,,,,,,211.27666666666664,211.27666666666664,0.46055437100213215
133.0,73.15,143.64,110.39,151.62,1.4,126.35,,,,,,,,,,,,,,116.59666666666665,116.59666666666665,0.23027718550106607
113.0,62.15,122.04,93.79,128.82,1.19,107.35,,,,,,,,,,,,,,99.06333333333333,99.06333333333333,0.18763326226012794
86.0,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,,75.39333333333333,75.39333333333333,0.1300639658848614
88.0,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,,77.14666666666666,77.14666666666666,0.1343283582089552
102.0,56.1,110.16,84.66,116.28,1.07,96.9,,,,,,,,,,,,,,89.42,89.42,0.16417910447761194
96.0,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,,84.16000000000001,84.16000000000001,0.1513859275053305
83.0,45.65,89.64,68.89,94.62,0.87,78.85,,,,,,,,,,,,,,72.76333333333334,72.76333333333334,0.12366737739872069
94.0,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,,82.40666666666665,82.40666666666665,0.14712153518123663
117.0,64.35,126.36,97.11,133.38,1.23,111.15,,,,,,,,,,,,,,102.57,102.57,0.19616204690831554
120.0,66.0,129.6,99.6,136.8,1.26,114.0,,,,,,,,,,,,,,105.2,105.2,0.2025586353944563
86.0,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,,75.39333333333333,75.39333333333333,0.1300639658848614
84.0,46.2,90.72,69.72,95.76,0.88,79.8,,,,,,,,,,,,,,73.64,73.64,0.1257995735607676
80.0,44.0,86.4,66.4,91.2,0.84,76.0,,,,,,,,,,,,,,70.13333333333334,70.13333333333334,0.11727078891257997
89.0,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,,78.02333333333333,78.02333333333333,0.1364605543710021
137.0,75.35,147.96,113.71,156.18,1.44,130.15,,,,,,,,,,,,,,120.10333333333334,120.10333333333334,0.23880597014925375
87.0,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,,76.27,76.27,0.1321961620469083
78.0,42.9,84.24,64.74,88.92,0.82,74.1,,,,,,,,,,,,,,68.38,68.38,0.11300639658848613
69.0,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,,60.49,60.49,0.09381663113006397
80.0,44.0,86.4,66.4,91.2,0.84,76.0,,,,,,,,,,,,,,70.13333333333334,70.13333333333334,0.11727078891257997
89.0,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,,78.02333333333333,78.02333333333333,0.1364605543710021
78.0,42.9,84.24,64.74,88.92,0.82,74.1,,,,,,,,,,,,,,68.38,68.38,0.11300639658848613
62.0,34.1,66.96,51.46,70.68,0.65,58.9,,,,,,,,,,,,,,54.35333333333333,54.35333333333333,0.0788912579957356
71.0,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,,62.24333333333334,62.24333333333334,0.09808102345415778
68.0,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,,59.61333333333334,59.61333333333334,0.09168443496801706
78.0,42.9,84.24,64.74,88.92,0.82,74.1,,,,,,,,,,,,,,68.38,68.38,0.11300639658848613
127.0,69.85,137.16,105.41,144.78,1.33,120.65,,,,,,,,,,,,,,111.33666666666666,111.33666666666666,0.21748400852878463
114.0,62.7,123.12,94.62,129.96,1.2,108.3,,,,,,,,,,,,,,99.94,99.94,0.18976545842217482
106.0,58.3,114.48,87.98,120.84,1.11,100.7,,,,,,,,,,,,,,92.92666666666668,92.92666666666668,0.1727078891257996
73.0,40.15,78.84,60.59,83.22,0.77,69.35,,,,,,,,,,,,,,63.99666666666667,63.99666666666667,0.1023454157782516
112.0,61.6,120.96,92.96,127.68,1.18,106.4,,,,,,,,,,,,,,98.18666666666667,98.18666666666667,0.18550106609808104
90.0,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,,78.89999999999999,78.89999999999999,0.138592750533049
137.0,75.35,147.96,113.71,156.18,1.44,130.15,,,,,,,,,,,,,,120.10333333333334,120.10333333333334,0.23880597014925375
91.0,50.05,98.28,75.53,103.74,0.96,86.45,,,,,,,,,,,,,,79.77666666666667,79.77666666666667,0.14072494669509594
86.0,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,,75.39333333333333,75.39333333333333,0.1300639658848614
61.0,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,,53.47666666666667,53.47666666666667,0.07675906183368869
84.0,46.2,90.72,69.72,95.76,0.88,79.8,,,,,,,,,,,,,,73.64,73.64,0.1257995735607676
79.0,43.45,85.32,65.57,90.06,0.83,75.05,,,,,,,,,,,,,,69.25666666666666,69.25666666666666,0.11513859275053304
90.0,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,,78.89999999999999,78.89999999999999,0.138592750533049
103.0,56.65,111.24,85.49,117.42,1.08,97.85,,,,,,,,,,,,,,90.29666666666667,90.29666666666667,0.16631130063965885
102.0,56.1,110.16,84.66,116.28,1.07,96.9,,,,,,,,,,,,,,89.42,89.42,0.16417910447761194
118.0,64.9,127.44,97.94,134.52,1.24,112.1,,,,,,,,,,,,,,103.44666666666667,103.44666666666667,0.19829424307036247
121.0,66.55,130.68,100.43,137.94,1.27,114.95,,,,,,,,,,,,,,106.07666666666667,106.07666666666667,0.2046908315565032
135.0,74.25,145.8,112.05,153.9,1.42,128.25,,,,,,,,,,,,,,118.35000000000001,118.35000000000001,0.23454157782515994
150.0,82.5,162.0,124.5,171.0,1.58,142.5,,,,,,,,,,,,,,131.5,131.5,0.26652452025586354
154.0,84.7,166.32,127.82,175.56,1.62,146.3,,,,,,,,,,,,,,135.00666666666666,135.00666666666666,0.27505330490405117
164.0,90.2,177.12,136.12,186.96,1.72,155.8,,,,,,,,,,,,,,143.77333333333334,143.77333333333334,0.2963752665245203
143.0,78.65,154.44,118.69,163.02,1.5,135.85,,,,,,,,,,,,,,125.36333333333334,125.36333333333334,0.2515991471215352
54.0,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,,47.34,47.34,0.06183368869936035
62.0,34.1,66.96,51.46,70.68,0.65,58.9,,,,,,,,,,,,,,54.35333333333333,54.35333333333333,0.0788912579957356
52.0,28.6,56.16,43.16,59.28,0.55,49.4,,,,,,,,,,,,,,45.586666666666666,45.586666666666666,0.057569296375266525
55.0,30.25,59.4,45.65,62.7,0.58,52.25,,,,,,,,,,,,,,48.21666666666667,48.21666666666667,0.06396588486140725
88.0,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,,77.14666666666666,77.14666666666666,0.1343283582089552
151.0,83.05,163.08,125.33,172.14,1.59,143.45,,,,,,,,,,,,,,132.37666666666667,132.37666666666667,0.26865671641791045
197.0,108.35,212.76,163.51,224.58,2.07,187.15,,,,,,,,,,,,,,172.70333333333335,172.70333333333335,0.36673773987206826
219.0,120.45,236.52,181.77,249.66,2.3,208.05,,,,,,,,,,,,,,191.99,191.99,0.41364605543710026
158.0,86.9,170.64,131.14,180.12,1.66,150.1,,,,,,,,,,,,,,138.51333333333332,138.51333333333332,0.2835820895522388
148.0,81.4,159.84,122.84,168.72,1.55,140.6,,,,,,,,,,,,,,129.74666666666667,129.74666666666667,0.2622601279317697
202.0,111.1,218.16,167.66,230.28,2.12,191.9,,,,,,,,,,,,,,177.08666666666667,177.08666666666667,0.3773987206823028
143.0,78.65,154.44,118.69,163.02,1.5,135.85,,,,,,,,,,,,,,125.36333333333334,125.36333333333334,0.2515991471215352
201.0,110.55,217.08,166.83,229.14,2.11,190.95,,,,,,,,,,,,,,176.21,176.21,0.3752665245202559
256.0,140.8,276.48,212.48,291.84,2.69,243.2,,,,,,,,,,,,,,224.42666666666665,224.42666666666665,0.4925373134328358
209.0,114.95,225.72,173.47,238.26,2.19,198.55,,,,,,,,,,,,,,183.22333333333333,183.22333333333333,0.39232409381663114
181.0,99.55,195.48,150.23,206.34,1.9,171.95,,,,,,,,,,,,,,158.67666666666665,158.67666666666665,0.33262260127931764
246.0,135.3,265.68,204.18,280.44,2.58,233.7,,,,,,,,,,,,,,215.66,215.66,0.47121535181236673
251.0,138.05,271.08,208.33,286.14,2.64,238.45,,,,,,,,,,,,,,220.04333333333332,220.04333333333332,0.4818763326226012
241.0,132.55,260.28,200.03,274.74,2.53,228.95,,,,,,,,,,,,,,211.27666666666664,211.27666666666664,0.46055437100213215
210.0,115.5,226.8,174.3,239.4,2.21,199.5,,,,,,,,,,,,,,184.1,184.1,0.39445628997867804
154.0,84.7,166.32,127.82,175.56,1.62,146.3,,,,,,,,,,,,,,135.00666666666666,135.00666666666666,0.27505330490405117
262.0,144.1,282.96,217.46,298.68,2.75,248.9,,,,,,,,,,,,,,229.68666666666664,229.68666666666664,0.5053304904051172
204.0,112.2,220.32,169.32,232.56,2.14,193.8,,,,,,,,,,,,,,178.84,178.84,0.3816631130063966
246.0,135.3,265.68,204.18,280.44,2.58,233.7,,,,,,,,,,,,,,215.66,215.66,0.47121535181236673
291.0,160.05,314.28,241.53,331.74,3.06,276.45,,,,,,,,,,,,,,255.10999999999999,255.10999999999999,0.5671641791044776
313.0,172.15,338.04,259.79,356.82,3.29,297.35,,,,,,,,,,,,,,274.3966666666667,274.3966666666667,0.6140724946695097
297.0,163.35,320.76,246.51,338.58,3.12,282.15,,,,,,,,,,,,,,260.37,260.37,0.5799573560767591
276.0,151.8,298.08,229.08,314.64,2.9,262.2,,,,,,,,,,,,,,241.96,241.96,0.535181236673774
326.0,179.3,352.08,270.58,371.64,3.42,309.7,,,,,,,,,,,,,,285.79333333333335,285.79333333333335,0.6417910447761195
292.0,160.6,315.36,242.36,332.88,3.07,277.4,,,,,,,,,,,,,,255.98666666666668,255.98666666666668,0.5692963752665245
272.0,149.6,293.76,225.76,310.08,2.86,258.4,,,,,,,,,,,,,,238.45333333333335,238.45333333333335,0.5266524520255864
254.0,139.7,274.32,210.82,289.56,2.67,241.3,,,,,,,,,,,,,,222.67333333333332,222.67333333333332,0.488272921108742
328.0,180.4,354.24,272.24,373.92,3.44,311.6,,,,,,,,,,,,,,287.5466666666667,287.5466666666667,0.6460554371002133
331.0,182.05,357.48,274.73,377.34,3.48,314.45,,,,,,,,,,,,,,290.1766666666667,290.1766666666667,0.652452025586354
361.0,198.55,389.88,299.63,411.54,3.79,342.95,,,,,,,,,,,,,,316.47666666666663,316.47666666666663,0.7164179104477612
350.0,192.5,378.0,290.5,399.0,3.68,332.5,,,,,,,,,,,,,,306.8333333333333,306.8333333333333,0.6929637526652451
366.0,201.3,395.28,303.78,417.24,3.84,347.7,,,,,,,,,,,,,,320.85999999999996,320.85999999999996,0.7270788912579956
367.0,201.85,396.36,304.61,418.38,3.85,348.65,,,,,,,,,,,,,,321.7366666666667,321.7366666666667,0.7292110874200427
401.0,220.55,433.08,332.83,457.14,4.21,380.95,,,,,,,,,,,,,,351.5433333333333,351.5433333333333,0.8017057569296374
358.0,196.9,386.64,297.14,408.12,3.76,340.1,,,,,,,,,,,,,,313.84666666666664,313.84666666666664,0.7100213219616204
393.0,216.15,424.44,326.19,448.02,4.13,373.35,,,,,,,,,,,,,,344.53,344.53,0.7846481876332622
370.0,203.5,399.6,307.1,421.8,3.89,351.5,,,,,,,,,,,,,,324.3666666666667,324.3666666666667,0.7356076759061834
340.0,187.0,367.2,282.2,387.6,3.57,323.0,,,,,,,,,,,,,,298.06666666666666,298.06666666666666,0.6716417910447762
171.0,94.05,184.68,141.93,194.94,1.8,162.45,,,,,,,,,,,,,,149.91,149.91,0.31130063965884863
426.0,234.3,460.08,353.58,485.64,4.47,404.7,,,,,,,,,,,,,,373.46,373.46,0.8550106609808102
338.0,185.9,365.04,280.54,385.32,3.55,321.1,,,,,,,,,,,,,,296.31333333333333,296.31333333333333,0.6673773987206824
281.0,154.55,303.48,233.23,320.34,2.95,266.95,,,,,,,,,,,,,,246.34333333333333,246.34333333333333,0.5458422174840085
390.0,214.5,421.2,323.7,444.6,4.1,370.5,,,,,,,,,,,,,,341.90000000000003,341.90000000000003,0.7782515991471216
423.0,232.65,456.84,351.09,482.22,4.44,401.85,,,,,,,,,,,,,,370.83,370.83,0.8486140724946695
401.0,220.55,433.08,332.83,457.14,4.21,380.95,,,,,,,,,,,,,,351.5433333333333,351.5433333333333,0.8017057569296374
405.0,222.75,437.4,336.15,461.7,4.25,384.75,,,,,,,,,,,,,,355.05,355.05,0.8102345415778253
399.0,219.45,430.92,331.17,454.86,4.19,379.05,,,,,,,,,,,,,,349.79,349.79,0.7974413646055438
409.0,224.95,441.72,339.47,466.26,4.29,388.55,,,,,,,,,,,,,,358.5566666666667,358.5566666666667,0.8187633262260128
312.0,171.6,336.96,258.96,355.68,3.28,296.4,,,,,,,,,,,,,,273.52,273.52,0.6119402985074627
217.0,119.35,234.36,180.11,247.38,2.28,206.15,,,,,,,,,,,,,,190.23666666666668,190.23666666666668,0.40938166311300644
285.0,156.75,307.8,236.55,324.9,2.99,270.75,,,,,,,,,,,,,,249.85,249.85,0.5543710021321961
267.0,146.85,288.36,221.61,304.38,2.8,253.65,,,,,,,,,,,,,,234.07000000000002,234.07000000000002,0.5159914712153518
311.0,171.05,335.88,258.13,354.54,3.27,295.45,,,,,,,,,,,,,,272.6433333333334,272.6433333333334,0.6098081023454159
330.0,181.5,356.4,273.9,376.2,3.47,313.5,,,,,,,,,,,,,,289.3,289.3,0.6503198294243071
374.0,205.7,403.92,310.42,426.36,3.93,355.3,,,,,,,,,,,,,,327.8733333333334,327.8733333333334,0.7441364605543712
374.0,205.7,403.92,310.42,426.36,3.93,355.3,,,,,,,,,,,,,,327.8733333333334,327.8733333333334,0.7441364605543712
273.0,150.15,294.84,226.59,311.22,2.87,259.35,,,,,,,,,,,,,,239.33,239.33,0.5287846481876333
337.0,185.35,363.96,279.71,384.18,3.54,320.15,,,,,,,,,,,,,,295.43666666666667,295.43666666666667,0.6652452025586354
249.0,136.95,268.92,206.67,283.86,2.61,236.55,,,,,,,,,,,,,,218.29,218.29,0.4776119402985074
262.0,144.1,282.96,217.46,298.68,2.75,248.9,,,,,,,,,,,,,,229.68666666666664,229.68666666666664,0.5053304904051172
336.0,184.8,362.88,278.88,383.04,3.53,319.2,,,,,,,,,,,,,,294.56,294.56,0.6631130063965885
352.0,193.6,380.16,292.16,401.28,3.7,334.4,,,,,,,,,,,,,,308.58666666666664,308.58666666666664,0.6972281449893389
316.0,173.8,341.28,262.28,360.24,3.32,300.2,,,,,,,,,,,,,,277.02666666666664,277.02666666666664,0.6204690831556503
358.0,196.9,386.64,297.14,408.12,3.76,340.1,,,,,,,,,,,,,,313.84666666666664,313.84666666666664,0.7100213219616204
352.0,193.6,380.16,292.16,401.28,3.7,334.4,,,,,,,,,,,,,,308.58666666666664,308.58666666666664,0.6972281449893389
306.0,168.3,330.48,253.98,348.84,3.21,290.7,,,,,,,,,,,,,,268.26,268.26,0.5991471215351812
297.0,163.35,320.76,246.51,338.58,3.12,282.15,,,,,,,,,,,,,,260.37,260.37,0.5799573560767591
328.0,180.4,354.24,272.24,373.92,3.44,311.6,,,,,,,,,,,,,,287.5466666666667,287.5466666666667,0.6460554371002133
356.0,195.8,384.48,295.48,405.84,3.74,338.2,,,,,,,,,,,,,,312.0933333333333,312.0933333333333,0.7057569296375266
331.0,182.05,357.48,274.73,377.34,3.48,314.45,,,,,,,,,,,,,,290.1766666666667,290.1766666666667,0.652452025586354
349.0,191.95,376.92,289.67,397.86,3.66,331.55,,,,,,,,,,,,,,305.9566666666667,305.9566666666667,0.6908315565031984
348.0,191.4,375.84,288.84,396.72,3.65,330.6,,,,,,,,,,,,,,305.08,305.08,0.6886993603411513
347.0,190.85,374.76,288.01,395.58,3.64,329.65,,,,,,,,,,,,,,304.2033333333333,304.2033333333333,0.6865671641791045
374.0,205.7,403.92,310.42,426.36,3.93,355.3,,,,,,,,,,,,,,327.8733333333334,327.8733333333334,0.7441364605543712
403.0,221.65,435.24,334.49,459.42,4.23,382.85,,,,,,,,,,,,,,353.2966666666666,353.2966666666666,0.8059701492537312
413.0,227.15,446.04,342.79,470.82,4.34,392.35,,,,,,,,,,,,,,362.06333333333333,362.06333333333333,0.8272921108742004
392.0,215.6,423.36,325.36,446.88,4.12,372.4,,,,,,,,,,,,,,343.65333333333336,343.65333333333336,0.7825159914712154
194.0,106.7,209.52,161.02,221.16,2.04,184.3,,,,,,,,,,,,,,170.07333333333335,170.07333333333335,0.36034115138592754
249.0,136.95,268.92,206.67,283.86,2.61,236.55,,,,,,,,,,,,,,218.29,218.29,0.4776119402985074
261.0,143.55,281.88,216.63,297.54,2.74,247.95,,,,,,,,,,,,,,228.81000000000003,228.81000000000003,0.5031982942430705
282.0,155.1,304.56,234.06,321.48,2.96,267.9,,,,,,,,,,,,,,247.22000000000003,247.22000000000003,0.5479744136460555
337.0,185.35,363.96,279.71,384.18,3.54,320.15,,,,,,,,,,,,,,295.43666666666667,295.43666666666667,0.6652452025586354
353.0,194.15,381.24,292.99,402.42,3.71,335.35,,,,,,,,,,,,,,309.4633333333333,309.4633333333333,0.6993603411513859
353.0,194.15,381.24,292.99,402.42,3.71,335.35,,,,,,,,,,,,,,309.4633333333333,309.4633333333333,0.6993603411513859
394.0,216.7,425.52,327.02,449.16,4.14,374.3,,,,,,,,,,,,,,345.4066666666667,345.4066666666667,0.7867803837953092
386.0,212.3,416.88,320.38,440.04,4.05,366.7,,,,,,,,,,,,,,338.3933333333333,338.3933333333333,0.7697228144989339
421.0,231.55,454.68,349.43,479.94,4.42,399.95,,,,,,,,,,,,,,369.07666666666665,369.07666666666665,0.8443496801705757
450.0,247.5,486.0,373.5,513.0,4.73,427.5,,,,,,,,,,,,,,394.5,394.5,0.9061833688699361
448.0,246.4,483.84,371.84,510.72,4.7,425.6,,,,,,,,,,,,,,392.74666666666667,392.74666666666667,0.9019189765458423
409.0,224.95,441.72,339.47,466.26,4.29,388.55,,,,,,,,,,,,,,358.5566666666667,358.5566666666667,0.8187633262260128
384.0,211.2,414.72,318.72,437.76,4.03,364.8,,,,,,,,,,,,,,336.64000000000004,336.64000000000004,0.7654584221748402
399.0,219.45,430.92,331.17,454.86,4.19,379.05,,,,,,,,,,,,,,349.79,349.79,0.7974413646055438
392.0,215.6,423.36,325.36,446.88,4.12,372.4,,,,,,,,,,,,,,343.65333333333336,343.65333333333336,0.7825159914712154
385.0,211.75,415.8,319.55,438.9,4.04,365.75,,,,,,,,,,,,,,337.51666666666665,337.51666666666665,0.767590618336887
415.0,228.25,448.2,344.45,473.1,4.36,394.25,,,,,,,,,,,,,,363.81666666666666,363.81666666666666,0.8315565031982942
420.0,231.0,453.6,348.6,478.8,4.41,399.0,,,,,,,,,,,,,,368.2,368.2,0.8422174840085288
393.0,216.15,424.44,326.19,448.02,4.13,373.35,,,,,,,,,,,,,,344.53,344.53,0.7846481876332622
430.0,236.5,464.4,356.9,490.2,4.52,408.5,,,,,,,,,,,,,,376.9666666666667,376.9666666666667,0.863539445628998
444.0,244.2,479.52,368.52,506.16,4.66,421.8,,,,,,,,,,,,,,389.24,389.24,0.8933901918976547
386.0,212.3,416.88,320.38,440.04,4.05,366.7,,,,,,,,,,,,,,338.3933333333333,338.3933333333333,0.7697228144989339
407.0,223.85,439.56,337.81,463.98,4.27,386.65,,,,,,,,,,,,,,356.80333333333334,356.80333333333334,0.814498933901919
336.0,184.8,362.88,278.88,383.04,3.53,319.2,,,,,,,,,,,,,,294.56,294.56,0.6631130063965885
333.0,183.15,359.64,276.39,379.62,3.5,316.35,,,,,,,,,,,,,,291.93,291.93,0.6567164179104478
320.0,176.0,345.6,265.6,364.8,3.36,304.0,,,,,,,,,,,,,,280.53333333333336,280.53333333333336,0.628997867803838
288.0,158.4,311.04,239.04,328.32,3.02,273.6,,,,,,,,,,,,,,252.48000000000002,252.48000000000002,0.5607675906183369
292.0,160.6,315.36,242.36,332.88,3.07,277.4,,,,,,,,,,,,,,255.98666666666668,255.98666666666668,0.5692963752665245
371.0,204.05,400.68,307.93,422.94,3.9,352.45,,,,,,,,,,,,,,325.24333333333334,325.24333333333334,0.7377398720682303
423.0,232.65,456.84,351.09,482.22,4.44,401.85,,,,,,,,,,,,,,370.83,370.83,0.8486140724946695
414.0,227.7,447.12,343.62,471.96,4.35,393.3,,,,,,,,,,,,,,362.94000000000005,362.94000000000005,0.8294243070362475
247.0,135.85,266.76,205.01,281.58,2.59,234.65,,,,,,,,,,,,,,216.53666666666666,216.53666666666666,0.4733475479744137
237.0,130.35,255.96,196.71,270.18,2.49,225.15,,,,,,,,,,,,,,207.77,207.77,0.45202558635394463
371.0,204.05,400.68,307.93,422.94,3.9,352.45,,,,,,,,,,,,,,325.24333333333334,325.24333333333334,0.7377398720682303
440.0,242.0,475.2,365.2,501.6,4.62,418.0,,,,,,,,,,,,,,385.73333333333335,385.73333333333335,0.884861407249467
397.0,218.35,428.76,329.51,452.58,4.17,377.15,,,,,,,,,,,,,,348.0366666666667,348.0366666666667,0.79317697228145
378.0,207.9,408.24,313.74,430.92,3.97,359.1,,,,,,,,,,,,,,331.38,331.38,0.7526652452025586
404.0,222.2,436.32,335.32,460.56,4.24,383.8,,,,,,,,,,,,,,354.17333333333335,354.17333333333335,0.8081023454157783
346.0,190.3,373.68,287.18,394.44,3.63,328.7,,,,,,,,,,,,,,303.32666666666665,303.32666666666665,0.6844349680170576
104.0,57.2,112.32,86.32,118.56,1.09,98.8,,,,,,,,,,,,,,91.17333333333333,91.17333333333333,0.16844349680170576
212.0,116.6,228.96,175.96,241.68,2.23,201.4,,,,,,,,,,,,,,185.85333333333335,185.85333333333335,0.3987206823027719
311.0,171.05,335.88,258.13,354.54,3.27,295.45,,,,,,,,,,,,,,272.6433333333334,272.6433333333334,0.6098081023454159
151.0,83.05,163.08,125.33,172.14,1.59,143.45,,,,,,,,,,,,,,132.37666666666667,132.37666666666667,0.26865671641791045
233.0,128.15,251.64,193.39,265.62,2.45,221.35,,,,,,,,,,,,,,204.26333333333332,204.26333333333332,0.4434968017057569
262.0,144.1,282.96,217.46,298.68,2.75,248.9,,,,,,,,,,,,,,229.68666666666664,229.68666666666664,0.5053304904051172
267.0,146.85,288.36,221.61,304.38,2.8,253.65,,,,,,,,,,,,,,234.07000000000002,234.07000000000002,0.5159914712153518
276.0,151.8,298.08,229.08,314.64,2.9,262.2,,,,,,,,,,,,,,241.96,241.96,0.535181236673774
327.0,179.85,353.16,271.41,372.78,3.43,310.65,,,,,,,,,,,,,,286.67,286.67,0.6439232409381663
359.0,197.45,387.72,297.97,409.26,3.77,341.05,,,,,,,,,,,,,,314.72333333333336,314.72333333333336,0.7121535181236675
306.0,168.3,330.48,253.98,348.84,3.21,290.7,,,,,,,,,,,,,,268.26,268.26,0.5991471215351812
332.0,182.6,358.56,275.56,378.48,3.49,315.4,,,,,,,,,,,,,,291.05333333333334,291.05333333333334,0.6545842217484009
289.0,158.95,312.12,239.87,329.46,3.03,274.55,,,,,,,,,,,,,,253.35666666666665,253.35666666666665,0.5628997867803838
288.0,158.4,311.04,239.04,328.32,3.02,273.6,,,,,,,,,,,,,,252.48000000000002,252.48000000000002,0.5607675906183369
382.0,210.1,412.56,317.06,435.48,4.01,362.9,,,,,,,,,,,,,,334.8866666666667,334.8866666666667,0.7611940298507464
352.0,193.6,380.16,292.16,401.28,3.7,334.4,,,,,,,,,,,,,,308.58666666666664,308.58666666666664,0.6972281449893389
176.0,96.8,190.08,146.08,200.64,1.85,167.2,,,,,,,,,,,,,,154.29333333333332,154.29333333333332,0.3219616204690831
144.0,79.2,155.52,119.52,164.16,1.51,136.8,,,,,,,,,,,,,,126.24000000000001,126.24000000000001,0.2537313432835821
158.0,86.9,170.64,131.14,180.12,1.66,150.1,,,,,,,,,,,,,,138.51333333333332,138.51333333333332,0.2835820895522388
276.0,151.8,298.08,229.08,314.64,2.9,262.2,,,,,,,,,,,,,,241.96,241.96,0.535181236673774
309.0,169.95,333.72,256.47,352.26,3.24,293.55,,,,,,,,,,,,,,270.89000000000004,270.89000000000004,0.6055437100213221
342.0,188.1,369.36,283.86,389.88,3.59,324.9,,,,,,,,,,,,,,299.82,299.82,0.67590618336887
367.0,201.85,396.36,304.61,418.38,3.85,348.65,,,,,,,,,,,,,,321.7366666666667,321.7366666666667,0.7292110874200427
340.0,187.0,367.2,282.2,387.6,3.57,323.0,,,,,,,,,,,,,,298.06666666666666,298.06666666666666,0.6716417910447762
245.0,134.75,264.6,203.35,279.3,2.57,232.75,,,,,,,,,,,,,,214.78333333333333,214.78333333333333,0.4690831556503199
276.0,151.8,298.08,229.08,314.64,2.9,262.2,,,,,,,,,,,,,,241.96,241.96,0.535181236673774
222.0,122.1,239.76,184.26,253.08,2.33,210.9,,,,,,,,,,,,,,194.62,194.62,0.420042643923241
255.0,140.25,275.4,211.65,290.7,2.68,242.25,,,,,,,,,,,,,,223.54999999999998,223.54999999999998,0.49040511727078884
221.0,121.55,238.68,183.43,251.94,2.32,209.95,,,,,,,,,,,,,,193.74333333333334,193.74333333333334,0.41791044776119407
271.0,149.05,292.68,224.93,308.94,2.85,257.45,,,,,,,,,,,,,,237.57666666666668,237.57666666666668,0.5245202558635395
144.0,79.2,155.52,119.52,164.16,1.51,136.8,,,,,,,,,,,,,,126.24000000000001,126.24000000000001,0.2537313432835821
